,Time,NNodes,MaxVMSize,NCPUS,ElapsedNum,NodelistSplit
34151,18.0755,5.0,0.0,5.0,1.8272800925925927,5.0
34152,18.076,5.0,0.0,5.0,1.8272800925925927,5.0
34153,18.0765,5.0,0.0,5.0,1.8272800925925927,5.0
34154,18.077,5.0,0.0,5.0,1.8272800925925927,5.0
34155,18.0775,5.0,0.0,5.0,1.8272800925925927,5.0
34156,18.078,5.0,0.0,5.0,1.8272800925925927,5.0
34157,18.0785,5.0,0.0,5.0,1.8272800925925927,5.0
34158,18.079,5.0,0.0,5.0,1.8272800925925927,5.0
34159,18.0795,5.0,0.0,5.0,1.8272800925925927,5.0
34160,18.08,5.0,0.0,5.0,1.8272800925925927,5.0
34161,18.0805,5.0,0.0,5.0,1.8272800925925927,5.0
34162,18.081,5.0,0.0,5.0,1.8272800925925927,5.0
34163,18.0815,5.0,0.0,5.0,1.8272800925925927,5.0
34164,18.082,5.0,0.0,5.0,1.8272800925925927,5.0
34165,18.0825,5.0,0.0,5.0,1.8272800925925927,5.0
34166,18.083,5.0,0.0,5.0,1.8272800925925927,5.0
34167,18.0835,5.0,0.0,5.0,1.8272800925925927,5.0
34168,18.084,5.0,0.0,5.0,1.8272800925925927,5.0
34169,18.0845,5.0,0.0,5.0,1.8272800925925927,5.0
34170,18.085,5.0,0.0,5.0,1.8272800925925927,5.0
34171,18.0855,5.0,0.0,5.0,1.8272800925925927,5.0
34172,18.086,5.0,0.0,5.0,1.8272800925925927,5.0
34173,18.0865,5.0,0.0,5.0,1.8272800925925927,5.0
34174,18.087,5.0,0.0,5.0,1.8272800925925927,5.0
34175,18.0875,5.0,0.0,5.0,1.8272800925925927,5.0
34176,18.088,5.0,0.0,5.0,1.8272800925925927,5.0
34177,18.0885,5.0,0.0,5.0,1.8272800925925927,5.0
34178,18.089,5.0,0.0,5.0,1.8272800925925927,5.0
34179,18.0895,5.0,0.0,5.0,1.8272800925925927,5.0
34180,18.09,5.0,0.0,5.0,1.8272800925925927,5.0
34181,18.0905,5.0,0.0,5.0,1.8272800925925927,5.0
34182,18.091,5.0,0.0,5.0,1.8272800925925927,5.0
